60.03332407921454 , 49.64876634922564 , 41.012193308819754 , 37.57658845611187 , 41.012193308819754 , 41.86884283091664 , 41.400483088968905 , 41.14608122288197 , 55.21775076911409 , 54.405882034941776 , 54.20332093147061 , 53.41348144429457 , 53.2634959423431 , 50.99019513592785 , 50.93132631298737 , 45.45327270945405 , 54.20332093147061 , 48.76474136094644 , 39.66106403010388 , 38.01315561749642 , A
59.941638282582836 , 47.07440918375928 , 36.87817782917155 , 37.44329045369811 , 41.773197148410844 , 41.23105625617661 , 42.20189569201838 , 40.8166632639171 , 41.14608122288197 , 45.48626166217664 , 52.40229002629561 , 55.60575509783138 , 56.61271941887264 , 44.94441010848846 , 45.880278987817846 , 47.12748667179272 , 46.84015371452148 , 47.53945729601885 , 42.5440947723653 , 38.2099463490856 , A
60.8276253029822 , 43.56604182158393 , 41.43669871020132 , 39.395431207184416 , 41.012193308819754 , 41.773197148410844 , 41.400483088968905 , 39.96248240537617 , 46.61544808322666 , 54.67174773134658 , 47.16990566028302 , 47.75981574503821 , 46.238512086787566 , 47.16990566028302 , 47.75981574503821 , 46.238512086787566 , 47.16990566028302 , 47.75981574503821 , 44.294469180700204 , 40.24922359499622 , A
59.93329625508679 , 47.853944456021594 , 41.19465984809196 , 38.91015291668744 , 40.45985664828782 , 46.61544808322666 , 55.44366510251645 , 47.01063709417264 , 48.84669896727925 , 47.01063709417264 , 48.84669896727925 , 47.01063709417264 , 48.84669896727925 , 47.01063709417264 , 48.84669896727925 , 47.01063709417264 , 48.84669896727925 , 44.77722635447622 , 41.72529209005013 , 40.311288741492746 , A
59.93329625508679 , 47.853944456021594 , 39.6232255123179 , 38.27531841800928 , 39.96248240537617 , 39.35733730830886 , 39.395431207184416 , 51.66236541235796 , 57.62811813689564 , 41.86884283091664 , 41.72529209005013 , 42.42640687119285 , 42.44997055358225 , 43.18564576337837 , 43.60045871318328 , 44.40720662234904 , 44.94441010848846 , 45.79301256742124 , 41.617304093369626 , 62.42595614005443 , A
60.41522986797286 , 48.83646178829912 , 41.43669871020132 , 38.01315561749642 , 40.0 , 40.22437072223753 , 39.44616584663204 , 39.35733730830886 , 53.03772242470448 , 55.97320787662612 , 56.85068161420758 , 44.40720662234904 , 44.654227123532216 , 45.48626166217664 , 46.14108798023731 , 47.01063709417264 , 48.33218389437829 , 44.40720662234904 , 41.10960958218893 , 64.35060217278468 , A
60.41522986797286 , 49.8196748283246 , 41.43669871020132 , 38.01315561749642 , 40.0 , 39.66106403010388 , 39.44616584663204 , 38.48376280978771 , 53.03772242470448 , 55.97320787662612 , 56.85068161420758 , 45.221676218380054 , 46.14108798023731 , 47.01063709417264 , 47.853944456021594 , 48.75448697299562 , 43.60045871318328 , 41.400483088968905 , 35.22782990761707 , 50.99019513592785 , A
60.00833275470999 , 48.83646178829912 , 39.81205847478876 , 37.589892258425 , 37.48332962798263 , 38.01315561749642 , 48.33218389437829 , 56.22277118748239 , 56.08029957123981 , 48.33218389437829 , 47.01063709417264 , 48.33218389437829 , 47.01063709417264 , 48.33218389437829 , 47.01063709417264 , 48.33218389437829 , 44.654227123532216 , 40.45985664828782 , 34.52535300326414 , 46.22769732530488 , A
59.50630218724736 , 50.21951811795888 , 38.8329756778952 , 36.61966684720111 , 39.20459156782532 , 56.22277118748239 , 47.41307836451879 , 48.84669896727925 , 47.41307836451879 , 48.84669896727925 , 47.41307836451879 , 48.84669896727925 , 47.41307836451879 , 48.84669896727925 , 47.41307836451879 , 48.84669896727925 , 45.79301256742124 , 40.22437072223753 , 35.05709628591621 , 45.60701700396552 , A
59.50630218724736 , 47.51841748206689 , 42.42640687119285 , 38.91015291668744 , 40.607881008493905 , 38.07886552931954 , 36.22154055254967 , 50.24937810560445 , 50.20956084253277 , 50.24937810560445 , 50.20956084253277 , 50.24937810560445 , 50.20956084253277 , 50.24937810560445 , 50.20956084253277 , 47.92702786528704 , 42.638011210655684 , 34.92849839314596 , 36.6742416417845 , 48.79549159502341 , A
59.50630218724736 , 45.39823785126467 , 37.36308338453881 , 37.44329045369811 , 40.607881008493905 , 39.56008088970496 , 48.104053883222775 , 57.0087712549569 , 40.45985664828782 , 41.23105625617661 , 41.617304093369626 , 42.43819034784589 , 42.720018726587654 , 43.56604182158393 , 44.721359549995796 , 41.23105625617661 , 34.23448553724738 , 36.87817782917155 , 47.4236228055175 , 63.28506932918696 , A
58.180752831155424 , 50.00999900019995 , 39.81205847478876 , 38.07886552931954 , 40.45985664828782 , 50.91168824543142 , 55.44366510251645 , 48.703182647543684 , 47.01063709417264 , 48.703182647543684 , 47.01063709417264 , 48.703182647543684 , 47.01063709417264 , 48.703182647543684 , 47.01063709417264 , 40.80441152620633 , 38.8329756778952 , 34.0 , 38.3275357934736 , 49.51767361255979 , A
58.180752831155424 , 49.47726750741192 , 37.36308338453881 , 37.20215047547655 , 38.48376280978771 , 36.22154055254967 , 46.22769732530488 , 46.400431032480725 , 46.22769732530488 , 46.400431032480725 , 46.22769732530488 , 46.400431032480725 , 46.22769732530488 , 57.201398584300364 , 42.190046219457976 , 39.59797974644666 , 34.785054261852174 , 36.124783736376884 , 48.83646178829912 , 58.249463516842795 , A
